city,timestamp,latitude,longitude
Citrus Heights,2019-09-16 20:29:45, 38.682044237475,  -121.26495651801
Citrus Heights,2019-09-16 19:57:08, 38.67861,  -121.26291
Citrus Heights,2019-09-16 19:54:51, 38.67753,  -121.27606
Citrus Heights,2019-09-16 18:24:58, 38.67567,  -121.27236
Citrus Heights,2019-09-16 18:06:20, 38.6792,  -121.2652
Citrus Heights,2019-09-16 14:15:44, 38.68208,  -121.26495
Citrus Heights,2019-09-15 17:35:11, 38.682,  -121.26502
Citrus Heights,2019-09-15 17:11:14, 38.67914,  -121.26535
Orangevale,2019-09-15 17:04:34, 38.67856,  -121.22519
Folsom,2019-09-15 16:29:24, 38.65814,  -121.18322
Orangevale,2019-09-15 15:52:37, 38.67787,  -121.19596
Citrus Heights,2019-09-15 13:53:51, 38.6821,  -121.26497
Citrus Heights,2019-09-14 23:30:50, 38.68204,  -121.26497
Citrus Heights,2019-09-14 22:33:43, 38.67857,  -121.26262
Citrus Heights,2019-09-14 22:31:49, 38.67858,  -121.26888
Citrus Heights,2019-09-14 22:29:23, 38.67824,  -121.29253
Citrus Heights,2019-09-14 20:12:13, 38.7064,  -121.32617
Citrus Heights,2019-09-14 20:03:09, 38.70735,  -121.32043
Citrus Heights,2019-09-14 19:59:45, 38.70706,  -121.30582
Citrus Heights,2019-09-14 19:19:16, 38.68107,  -121.33249
Sacramento,2019-09-14 18:57:39, 38.61614,  -121.42103
Sacramento,2019-09-14 18:50:44, 38.57399,  -121.46676
Sacramento,2019-09-14 18:32:12, 38.53006,  -121.47256
Sacramento,2019-09-14 16:39:31, 38.5966,  -121.44677
Sacramento,2019-09-14 15:27:58, 38.57896,  -121.45656
Sacramento,2019-09-14 12:17:54, 38.59622,  -121.44624
Sacramento,2019-09-14 12:06:24, 38.59842,  -121.45075
Parkway,2019-09-14 11:57:55, 38.52006,  -121.46491
Elk Grove,2019-09-14 11:50:37, 38.41365,  -121.39074
Elk Grove,2019-09-14 11:49:03, 38.38878,  -121.37392
Elk Grove,2019-09-14 11:39:59, 38.40112,  -121.33471
Citrus Heights,2019-09-14 10:53:23, 38.68154,  -121.26237
Citrus Heights,2019-09-14 04:55:56, 38.682,  -121.26507
North Highlands,2019-09-14 04:16:50, 38.65517,  -121.3661
Sacramento,2019-09-14 04:12:59, 38.61589,  -121.4213
Sacramento,2019-09-14 04:12:53, 38.61389,  -121.42358
Sacramento,2019-09-14 03:25:29, 38.59815,  -121.42325
Arden Town,2019-09-14 01:42:42, 38.59584,  -121.38274
Carmichael,2019-09-14 01:29:58, 38.63731,  -121.32761
Citrus Heights,2019-09-13 23:59:01, 38.68217,  -121.26493
Fair Oaks,2019-09-13 23:14:46, 38.66849,  -121.26213
Fair Oaks,2019-09-13 23:06:09, 38.6445,  -121.27222
Rancho Cordova,2019-09-13 22:56:58, 38.61816,  -121.26819
Rancho Cordova,2019-09-13 22:52:48, 38.61037,  -121.27042
Gold River,2019-09-13 22:50:45, 38.60679,  -121.27002
Cosumne,2019-09-13 22:31:24, 38.48147,  -121.24624
Elk Grove,2019-09-13 21:49:03, 38.38596,  -121.35345
Elk Grove,2019-09-13 21:42:31, 38.42388,  -121.33472
Rosemont,2019-09-13 21:24:57, 38.56505,  -121.33645
Rancho Cordova,2019-09-13 21:18:36, 38.61632,  -121.26894
Citrus Heights,2019-09-13 14:48:46, 38.68219,  -121.26491
Fair Oaks,2019-09-13 14:26:45, 38.66353,  -121.26214
Rancho Cordova,2019-09-13 14:12:00, 38.55895,  -121.24305
Elk Grove,2019-09-13 13:57:55, 38.43826,  -121.29238
Sheldon,2019-09-13 13:53:55, 38.40803,  -121.32564
Fair Oaks,2019-09-13 13:09:39, 38.66351,  -121.26255
Citrus Heights,2019-09-13 10:30:21, 38.68204,  -121.26499
Citrus Heights,2019-09-13 05:27:07, 38.68214,  -121.26497
Carmichael,2019-09-13 02:43:31, 38.63231,  -121.33658
Elk Grove,2019-09-13 01:45:13, 38.38596,  -121.35347
Sheldon,2019-09-13 01:33:31, 38.46343,  -121.26603
Rancho Cordova,2019-09-13 01:25:50, 38.54423,  -121.24287
Citrus Heights,2019-09-12 21:47:33, 38.68207,  -121.26509
Folsom,2019-09-12 18:27:23, 38.64933,  -121.11901
Citrus Heights,2019-09-12 13:58:31, 38.6821,  -121.26496
Citrus Heights,2019-09-12 04:27:59, 38.67857,  -121.2626
Citrus Heights,2019-09-12 04:26:59, 38.67836,  -121.27168
Sacramento,2019-09-12 02:42:31, 38.58031,  -121.50586
Sacramento,2019-09-12 01:18:36, 38.61036,  -121.5103
Citrus Heights,2019-09-12 01:04:34, 38.68103,  -121.3243
Citrus Heights,2019-09-12 00:59:32, 38.67842,  -121.28127
Citrus Heights,2019-09-12 00:32:18, 38.68338,  -121.26382
Citrus Heights,2019-09-11 23:46:44, 38.66469,  -121.27236
Orangevale,2019-09-11 20:03:29, 38.67835,  -121.22509
Fair Oaks,2019-09-11 19:33:57, 38.67817,  -121.26181
Citrus Heights,2019-09-11 12:52:37, 38.68209,  -121.265
Citrus Heights,2019-09-11 00:44:13, 38.68203,  -121.26502
Citrus Heights,2019-09-11 00:13:49, 38.68402,  -121.2632
Citrus Heights,2019-09-10 22:39:05, 38.67799,  -121.26668
Vin,2019-09-10 20:55:09, 38.67886,  -121.59494
Citrus Heights,2019-09-10 20:29:44, 38.67832,  -121.28436
Citrus Heights,2019-09-10 12:42:43, 38.68219,  -121.26497
Citrus Heights,2019-09-10 05:24:12, 38.68209,  -121.26497
Sacramento,2019-09-10 04:43:38, 38.57747,  -121.50632
Sacramento,2019-09-10 03:26:29, 38.58035,  -121.50588
Sacramento,2019-09-10 01:11:46, 38.57854,  -121.50769
Citrus Heights,2019-09-10 00:14:52, 38.67853,  -121.32029
Citrus Heights,2019-09-09 21:11:47, 38.679,  -121.26506
Citrus Heights,2019-09-09 01:54:07, 38.68219,  -121.26486
Citrus Heights,2019-09-08 22:51:18, 38.68208,  -121.26487
Citrus Heights,2019-09-08 17:31:09, 38.66405,  -121.30774
Citrus Heights,2019-09-08 14:51:45, 38.68215,  -121.26491
Citrus Heights,2019-09-08 04:17:13, 38.68204,  -121.26498
Citrus Heights,2019-09-08 02:32:16, 38.67302,  -121.27348
Citrus Heights,2019-09-07 13:44:59, 38.68208,  -121.26497
Citrus Heights,2019-09-07 04:43:22, 38.68215,  -121.26487
Citrus Heights,2019-09-06 19:31:15, 38.68213,  -121.2649
Citrus Heights,2019-09-06 14:13:20, 38.68218,  -121.26492
Citrus Heights,2019-09-06 05:05:37, 38.68213,  -121.26486
Citrus Heights,2019-09-05 22:39:51, 38.68219,  -121.26589
Citrus Heights,2019-09-05 22:31:12, 38.68804,  -121.26439
Rancho Cordova,2019-09-05 22:16:28, 38.61793,  -121.26819
Folsom,2019-09-05 20:25:18, 38.64951,  -121.11851
Folsom,2019-09-05 20:22:21, 38.64756,  -121.11519
Citrus Heights,2019-09-05 19:08:14, 38.67889,  -121.26518
Citrus Heights,2019-09-05 17:49:06, 38.67433,  -121.27023
Citrus Heights,2019-09-05 16:49:23, 38.67831,  -121.27201
Citrus Heights,2019-09-05 13:35:23, 38.68217,  -121.26493
Citrus Heights,2019-09-05 04:57:22, 38.68202,  -121.2648
Citrus Heights,2019-09-05 04:04:24, 38.67809,  -121.31116
Sacramento,2019-09-05 03:55:02, 38.64119,  -121.44791
Sacramento,2019-09-05 03:52:45, 38.63598,  -121.49595
Sacramento,2019-09-05 03:49:01, 38.58376,  -121.50211
Sacramento,2019-09-05 01:12:38, 38.57976,  -121.50419
Sacramento,2019-09-05 01:03:32, 38.63475,  -121.49898
Citrus Heights,2019-09-05 00:50:17, 38.67825,  -121.31959
Citrus Heights,2019-09-04 13:06:06, 38.68222,  -121.26488
Citrus Heights,2019-09-04 03:47:36, 38.6821,  -121.26492
Fair Oaks,2019-09-03 21:50:13, 38.66398,  -121.27247
Citrus Heights,2019-09-03 19:30:29, 38.67498,  -121.27302
Citrus Heights,2019-09-03 19:04:25, 38.67846,  -121.27103
Citrus Heights,2019-09-03 13:41:41, 38.68207,  -121.26502
Citrus Heights,2019-09-03 03:25:14, 38.68208,  -121.26492
Citrus Heights,2019-09-03 01:33:09, 38.69963,  -121.31222
Citrus Heights,2019-09-02 23:42:25, 38.70623,  -121.26682
Citrus Heights,2019-09-02 16:27:36, 38.68217,  -121.26486
Citrus Heights,2019-09-02 15:42:42, 38.67893,  -121.26488
Citrus Heights,2019-09-02 14:03:27, 38.68213,  -121.26492
Citrus Heights,2019-09-01 21:47:52, 38.68202,  -121.26497
Citrus Heights,2019-09-01 21:13:44, 38.67868,  -121.26711
Roseville,2019-09-01 20:21:21, 38.78964,  -121.28497
Citrus Heights,2019-09-01 20:02:53, 38.68108,  -121.33242
Citrus Heights,2019-09-01 17:04:52, 38.67859,  -121.26274
Citrus Heights,2019-09-01 13:22:32, 38.68217,  -121.26491
Citrus Heights,2019-09-01 09:03:21, 38.68207,  -121.26492
Citrus Heights,2019-08-31 23:29:55, 38.68205,  -121.2649
Foothill Farms,2019-08-31 22:48:04, 38.67229,  -121.34761
Fairfield,2019-08-31 21:45:29, 38.27951,  -122.04431
Clima,2019-08-31 21:33:21, 38.23909,  -122.09399
Cordelia,2019-08-31 21:27:30, 38.18436,  -122.13504
Oakland,2019-08-31 20:20:24, 37.81245,  -122.26161
Oakland,2019-08-31 19:12:39, 37.80953,  -122.24918
Oakland,2019-08-31 16:06:20, 37.81484,  -122.27586
Oakland,2019-08-31 15:45:22, 37.78757,  -122.25099
Batavia,2019-08-31 14:15:56, 38.42337,  -121.88809
Dixon,2019-08-31 14:11:29, 38.48147,  -121.81308
Davis,2019-08-31 14:05:58, 38.54736,  -121.7195
Citrus Heights,2019-08-31 12:17:20, 38.68203,  -121.265
Citrus Heights,2019-08-31 00:28:08, 38.68204,  -121.26498
Citrus Heights,2019-08-31 00:08:21, 38.67606,  -121.27344
Citrus Heights,2019-08-30 23:46:50, 38.67329,  -121.27421
Rancho Cordova,2019-08-30 23:03:22, 38.61515,  -121.26904
Gold River,2019-08-30 22:58:35, 38.61093,  -121.26491
Folsom,2019-08-30 22:12:57, 38.64983,  -121.11754
Folsom,2019-08-30 21:39:45, 38.64436,  -121.11286
Gold River,2019-08-30 21:27:56, 38.6317,  -121.2195
Citrus Heights,2019-08-30 14:30:48, 38.68205,  -121.26499
Citrus Heights,2019-08-29 21:58:54, 38.68212,  -121.26495
Citrus Heights,2019-08-29 18:06:43, 38.68206,  -121.26503
Citrus Heights,2019-08-29 13:13:11, 38.68217,  -121.2649
Citrus Heights,2019-08-29 05:41:11, 38.68215,  -121.26486
Sacramento,2019-08-29 04:42:13, 38.57713,  -121.50531
Sacramento,2019-08-29 03:33:18, 38.58043,  -121.50576
Sacramento,2019-08-29 01:19:43, 38.58003,  -121.50596
Sacramento,2019-08-29 01:05:10, 38.62197,  -121.51805
Sacramento,2019-08-29 01:01:40, 38.64244,  -121.4645
Citrus Heights,2019-08-28 21:27:24, 38.68222,  -121.26495
Fair Oaks,2019-08-28 21:20:52, 38.67848,  -121.26224
Citrus Heights,2019-08-28 21:18:06, 38.67873,  -121.26592
Citrus Heights,2019-08-28 18:33:01, 38.68215,  -121.2649
Citrus Heights,2019-08-27 20:28:00, 38.68212,  -121.26506
Citrus Heights,2019-08-27 19:01:54, 38.67409,  -121.2691
Citrus Heights,2019-08-27 18:35:17, 38.67859,  -121.26674
Citrus Heights,2019-08-27 17:29:31, 38.67687,  -121.27132
Citrus Heights,2019-08-27 13:50:02, 38.68207,  -121.2649
Citrus Heights,2019-08-27 05:50:51, 38.6821,  -121.26492
Sacramento,2019-08-27 04:46:11, 38.56129,  -121.48733
Sacramento,2019-08-27 04:29:13, 38.57993,  -121.5059
Sacramento,2019-08-27 01:17:49, 38.58067,  -121.50579
Sacramento,2019-08-27 00:58:17, 38.58254,  -121.50325
Citrus Heights,2019-08-27 00:36:43, 38.67829,  -121.28404
Citrus Heights,2019-08-26 15:04:24, 38.68213,  -121.26491
Citrus Heights,2019-08-26 04:23:49, 38.68207,  -121.26496
Orangevale,2019-08-26 03:15:56, 38.67865,  -121.22521
Folsom,2019-08-26 02:46:08, 38.64955,  -121.11777
Folsom,2019-08-26 02:36:11, 38.64677,  -121.08965
El Dorado Hills,2019-08-26 02:06:27, 38.64673,  -121.06674
Folsom,2019-08-26 01:43:37, 38.64771,  -121.1163
Folsom,2019-08-26 01:32:56, 38.64546,  -121.11694
Folsom,2019-08-26 01:20:38, 38.64769,  -121.08682
El Dorado Hills,2019-08-26 00:54:50, 38.6517,  -121.06264
El Dorado Hills,2019-08-26 00:30:49, 38.65893,  -121.05453
Folsom,2019-08-26 00:08:13, 38.6781,  -121.17675
Orangevale,2019-08-26 00:03:47, 38.67016,  -121.20726
Folsom,2019-08-25 23:30:47, 38.69113,  -121.12452
Citrus Heights,2019-08-25 21:41:13, 38.68216,  -121.26493
Fair Oaks,2019-08-25 20:14:01, 38.67832,  -121.26217
Citrus Heights,2019-08-25 20:05:14, 38.67987,  -121.27078
Citrus Heights,2019-08-25 19:28:51, 38.69081,  -121.29756
Citrus Heights,2019-08-25 13:28:42, 38.68202,  -121.265
Citrus Heights,2019-08-25 03:46:18, 38.68211,  -121.26497
Citrus Heights,2019-08-25 03:40:22, 38.68412,  -121.26272
Orangevale,2019-08-25 03:38:31, 38.67878,  -121.2526
Orangevale,2019-08-25 03:36:07, 38.67858,  -121.22477
Folsom,2019-08-25 03:28:41, 38.70526,  -121.16956
Folsom,2019-08-25 03:00:58, 38.65309,  -121.12332
Folsom,2019-08-25 02:33:47, 38.6496,  -121.11754
Folsom,2019-08-25 02:22:41, 38.66079,  -121.13212
Folsom,2019-08-25 02:22:18, 38.66324,  -121.13571
Folsom,2019-08-25 02:21:39, 38.66445,  -121.13675
Folsom,2019-08-25 01:40:15, 38.65496,  -121.12089
Folsom,2019-08-25 01:02:17, 38.65111,  -121.12027
Folsom,2019-08-25 00:54:13, 38.654,  -121.12257
Folsom,2019-08-25 00:29:48, 38.65552,  -121.1234
Folsom,2019-08-24 20:55:18, 38.67044,  -121.16976
Folsom,2019-08-24 20:39:45, 38.64312,  -121.19259
Gold River,2019-08-24 20:35:52, 38.61496,  -121.25467
Sacramento,2019-08-24 20:27:28, 38.55312,  -121.41129
Sacramento,2019-08-24 16:51:31, 38.58,  -121.50581
Bombay,2019-08-24 16:27:19, 38.63938,  -121.48887
Foothill Farms,2019-08-24 16:17:42, 38.6819,  -121.33417
Citrus Heights,2019-08-24 14:34:23, 38.68216,  -121.26495
Citrus Heights,2019-08-24 10:24:57, 38.68207,  -121.26501
Citrus Heights,2019-08-23 23:44:42, 38.68214,  -121.26515
Citrus Heights,2019-08-23 23:34:42, 38.70681,  -121.29042
Rocklin,2019-08-23 23:25:06, 38.77295,  -121.24396
Penryn,2019-08-23 23:20:10, 38.83501,  -121.16761
North Auburn,2019-08-23 22:52:14, 38.93808,  -121.10978
North Auburn,2019-08-23 22:01:03, 38.92942,  -121.08824
Auburn,2019-08-23 21:56:44, 38.90329,  -121.0761
Newcastle,2019-08-23 21:50:56, 38.85908,  -121.13801
Loomis,2019-08-23 21:47:35, 38.82307,  -121.18126
Rocklin,2019-08-23 21:43:11, 38.79064,  -121.2198
Citrus Heights,2019-08-23 20:42:24, 38.67846,  -121.27077
Citrus Heights,2019-08-23 14:43:36, 38.68202,  -121.26505
Citrus Heights,2019-08-23 05:07:52, 38.68215,  -121.26497
Fair Oaks,2019-08-23 04:53:29, 38.66374,  -121.22562
Folsom,2019-08-23 03:48:00, 38.64553,  -121.1151
Folsom,2019-08-23 03:14:51, 38.65462,  -121.12025
Folsom,2019-08-23 03:10:31, 38.64743,  -121.11499
Cameron Park,2019-08-23 02:17:23, 38.65892,  -120.97437
El Dorado Hills,2019-08-23 01:50:10, 38.71085,  -121.08631
Folsom,2019-08-23 01:33:21, 38.6912,  -121.12566
Folsom,2019-08-23 01:04:29, 38.68433,  -121.17978
Citrus Heights,2019-08-23 00:52:36, 38.68411,  -121.26281
Citrus Heights,2019-08-22 15:33:27, 38.68205,  -121.26497
Citrus Heights,2019-08-22 11:02:19, 38.68212,  -121.26493
Citrus Heights,2019-08-22 07:25:26, 38.6821,  -121.26498
Folsom,2019-08-22 05:08:08, 38.67028,  -121.16942
Folsom,2019-08-22 05:02:32, 38.64252,  -121.19341
Natoma,2019-08-22 05:00:44, 38.63552,  -121.20786
Natoma,2019-08-22 05:00:14, 38.6307,  -121.21704
Sacramento,2019-08-22 04:49:21, 38.55471,  -121.40426
Sacramento,2019-08-22 04:46:16, 38.5599,  -121.46689
Sacramento,2019-08-22 01:05:24, 38.58056,  -121.50569
Sacramento,2019-08-22 01:04:05, 38.58399,  -121.50171
Sacramento,2019-08-22 01:01:07, 38.60923,  -121.51008
Sacramento,2019-08-22 00:56:01, 38.64083,  -121.45299
Sacramento,2019-08-22 00:54:19, 38.6383,  -121.41816
North Highlands,2019-08-22 00:50:45, 38.66025,  -121.35935
Citrus Heights,2019-08-22 00:20:02, 38.67861,  -121.26677
Citrus Heights,2019-08-21 15:34:00, 38.68212,  -121.26489
Citrus Heights,2019-08-21 13:27:47, 38.68214,  -121.26488
Citrus Heights,2019-08-20 20:41:01, 38.68224,  -121.26502
Citrus Heights,2019-08-20 20:27:31, 38.6788,  -121.26705
Citrus Heights,2019-08-20 17:50:31, 38.67894,  -121.27092
Citrus Heights,2019-08-20 12:31:19, 38.68211,  -121.26488
Citrus Heights,2019-08-20 07:24:04, 38.68204,  -121.26496
Citrus Heights,2019-08-20 07:10:05, 38.68528,  -121.26538
Folsom,2019-08-20 05:22:08, 38.67048,  -121.16975
Sacramento,2019-08-20 04:47:31, 38.5547,  -121.40441
Sacramento,2019-08-20 03:07:16, 38.58041,  -121.50573
Citrus Heights,2019-08-20 00:54:57, 38.68107,  -121.33228
Citrus Heights,2019-08-20 00:45:37, 38.67347,  -121.32765
Citrus Heights,2019-08-20 00:26:22, 38.68644,  -121.30932
Citrus Heights,2019-08-19 20:24:13, 38.68205,  -121.265
Citrus Heights,2019-08-19 15:57:44, 38.67794,  -121.27168
Citrus Heights,2019-08-19 14:30:01, 38.68213,  -121.26493
Citrus Heights,2019-08-19 00:07:36, 38.68211,  -121.26501
Folsom,2019-08-18 22:42:43, 38.65582,  -121.12381
Folsom,2019-08-18 22:40:24, 38.65617,  -121.12536
Folsom,2019-08-18 22:32:16, 38.66804,  -121.13899
Folsom,2019-08-18 21:44:22, 38.65605,  -121.1224
El Dorado Hills,2019-08-18 20:54:46, 38.65392,  -121.07102
Folsom,2019-08-18 20:21:13, 38.64933,  -121.11723
Folsom,2019-08-18 20:14:27, 38.65037,  -121.11997
Citrus Heights,2019-08-18 19:22:42, 38.67885,  -121.26223
Citrus Heights,2019-08-18 15:13:44, 38.68213,  -121.26497
Citrus Heights,2019-08-18 12:01:27, 38.68211,  -121.26491
Citrus Heights,2019-08-17 22:32:13, 38.68204,  -121.26497
Sacramento,2019-08-17 21:08:33, 38.58005,  -121.50636
Citrus Heights,2019-08-17 16:09:02, 38.67838,  -121.29184
Citrus Heights,2019-08-17 15:12:50, 38.68217,  -121.26493
Citrus Heights,2019-08-16 23:48:42, 38.68201,  -121.265
Citrus Heights,2019-08-16 23:24:06, 38.70748,  -121.27286
Auburn,2019-08-16 23:02:48, 38.89159,  -121.08697
North Auburn,2019-08-16 22:00:35, 38.93486,  -121.09307
Rocklin,2019-08-16 21:42:49, 38.80663,  -121.20086
Citrus Heights,2019-08-16 16:10:09, 38.68202,  -121.26501
Citrus Heights,2019-08-16 13:12:06, 38.68211,  -121.26497
Citrus Heights,2019-08-15 13:55:57, 38.68205,  -121.26501
Citrus Heights,2019-08-15 11:39:13, 38.68216,  -121.2649
Citrus Heights,2019-08-15 06:04:58, 38.68208,  -121.26498
Sacramento,2019-08-15 01:10:12, 38.58008,  -121.50491
Citrus Heights,2019-08-15 00:51:07, 38.67809,  -121.3163
Citrus Heights,2019-08-15 00:43:08, 38.67863,  -121.26672
Citrus Heights,2019-08-14 16:52:51, 38.68211,  -121.26524
Citrus Heights,2019-08-14 15:41:44, 38.67564,  -121.27267
Citrus Heights,2019-08-14 15:39:25, 38.67846,  -121.27106
Citrus Heights,2019-08-14 15:33:14, 38.67907,  -121.26535
Citrus Heights,2019-08-14 13:46:23, 38.68217,  -121.26496
Citrus Heights,2019-08-14 02:04:40, 38.68208,  -121.26517
Orangevale,2019-08-14 01:40:46, 38.67847,  -121.2252
Folsom,2019-08-14 01:30:34, 38.67432,  -121.1731
Folsom,2019-08-14 01:08:42, 38.67044,  -121.16929
Folsom,2019-08-14 00:23:16, 38.67575,  -121.17449
Folsom,2019-08-14 00:21:59, 38.67951,  -121.17572
Orangevale,2019-08-14 00:18:40, 38.6782,  -121.20282
Orangevale,2019-08-14 00:15:35, 38.67856,  -121.22598
Orangevale,2019-08-14 00:13:30, 38.67873,  -121.2464
Citrus Heights,2019-08-13 14:36:01, 38.68222,  -121.26499
Citrus Heights,2019-08-13 10:46:29, 38.68211,  -121.26493
Citrus Heights,2019-08-13 04:59:54, 38.6823,  -121.2653
Citrus Heights,2019-08-13 04:54:23, 38.67856,  -121.26258
Sacramento,2019-08-13 04:34:48, 38.5855,  -121.50273
Foothill Farms,2019-08-13 00:42:27, 38.67129,  -121.3493
Citrus Heights,2019-08-13 00:25:39, 38.67892,  -121.26531
Citrus Heights,2019-08-13 00:20:11, 38.68067,  -121.26234
Citrus Heights,2019-08-12 22:05:01, 38.68218,  -121.26521
Citrus Heights,2019-08-12 21:56:20, 38.70792,  -121.26281
Roseville,2019-08-12 21:01:38, 38.74572,  -121.24877
Citrus Heights,2019-08-12 19:01:39, 38.68222,  -121.2649
Citrus Heights,2019-08-12 14:32:49, 38.68198,  -121.265
Citrus Heights,2019-08-12 11:33:46, 38.68208,  -121.26495
Citrus Heights,2019-08-11 22:20:05, 38.68205,  -121.26488
Citrus Heights,2019-08-11 20:04:34, 38.68216,  -121.26474
Fair Oaks,2019-08-11 19:05:43, 38.66241,  -121.27301
Citrus Heights,2019-08-11 14:25:40, 38.68209,  -121.26494
Citrus Heights,2019-08-11 12:06:12, 38.6821,  -121.26496
Citrus Heights,2019-08-11 03:54:15, 38.68214,  -121.26497
Citrus Heights,2019-08-11 01:27:42, 38.68209,  -121.26493
Folsom,2019-08-11 00:32:53, 38.67002,  -121.16999
Citrus Heights,2019-08-10 21:42:29, 38.67829,  -121.27656
Foothill Farms,2019-08-10 21:34:36, 38.68138,  -121.33594
Foothill Farms,2019-08-10 21:33:22, 38.67061,  -121.34935
Sacramento,2019-08-10 21:23:07, 38.60401,  -121.50657
Sacramento,2019-08-10 21:21:51, 38.58622,  -121.50288
Sacramento,2019-08-10 19:57:53, 38.5801,  -121.50565
Citrus Heights,2019-08-10 14:25:59, 38.68212,  -121.26495
Citrus Heights,2019-08-10 10:18:26, 38.68209,  -121.26491
Citrus Heights,2019-08-10 02:57:07, 38.68218,  -121.26495
Citrus Heights,2019-08-09 20:44:17, 38.6821,  -121.26496
Citrus Heights,2019-08-09 18:54:52, 38.67854,  -121.26265
Arden Town,2019-08-09 17:58:53, 38.60016,  -121.39323
Arden Town,2019-08-09 17:52:57, 38.62228,  -121.3831
Arden Town,2019-08-09 17:51:36, 38.63388,  -121.38305
Citrus Heights,2019-08-09 13:14:43, 38.68216,  -121.26496
Citrus Heights,2019-08-09 00:35:29, 38.68219,  -121.26486
Citrus Heights,2019-08-09 00:06:42, 38.67967,  -121.2704
Fair Oaks,2019-08-08 23:51:30, 38.6638,  -121.22563
Folsom,2019-08-08 23:25:55, 38.64927,  -121.11739
Folsom,2019-08-08 23:12:55, 38.64989,  -121.11756
Folsom,2019-08-08 20:19:56, 38.64292,  -121.191
Citrus Heights,2019-08-08 14:28:40, 38.68213,  -121.26494
Citrus Heights,2019-08-08 13:24:27, 38.68218,  -121.26494
Citrus Heights,2019-08-08 10:41:26, 38.68195,  -121.26501
Citrus Heights,2019-08-08 02:36:13, 38.68217,  -121.26488
Citrus Heights,2019-08-07 23:34:33, 38.68206,  -121.26487
Orangevale,2019-08-07 23:19:42, 38.68364,  -121.26247
Citrus Heights,2019-08-07 23:17:13, 38.67848,  -121.26768
Citrus Heights,2019-08-07 23:15:53, 38.67892,  -121.27161
Fair Oaks,2019-08-07 23:10:05, 38.66391,  -121.27277
Fair Oaks,2019-08-07 23:05:52, 38.66209,  -121.27331
Citrus Heights,2019-08-07 22:42:08, 38.66442,  -121.27222
Citrus Heights,2019-08-07 22:35:08, 38.67249,  -121.2726
Citrus Heights,2019-08-07 22:17:55, 38.67773,  -121.26991
Citrus Heights,2019-08-07 14:09:54, 38.68208,  -121.26492
Citrus Heights,2019-08-06 23:04:44, 38.68204,  -121.26498
Arden Town,2019-08-06 22:26:16, 38.63477,  -121.38264
Arden Town,2019-08-06 22:18:01, 38.60327,  -121.38665
Arden Town,2019-08-06 22:16:33, 38.60119,  -121.39217
Arden Town,2019-08-06 20:55:05, 38.59644,  -121.41825
Sacramento,2019-08-06 19:50:52, 38.59687,  -121.43015
Sacramento,2019-08-06 18:45:16, 38.62423,  -121.41644
Citrus Heights,2019-08-06 14:15:49, 38.68206,  -121.26478
Citrus Heights,2019-08-06 07:58:19, 38.6821,  -121.26498
Citrus Heights,2019-08-06 03:07:26, 38.68202,  -121.26501
Citrus Heights,2019-08-06 02:23:33, 38.679,  -121.26184
Citrus Heights,2019-08-05 12:59:07, 38.68208,  -121.26487
Citrus Heights,2019-08-04 22:04:07, 38.68212,  -121.26492
Citrus Heights,2019-08-04 21:52:48, 38.67856,  -121.26697
Sacramento,2019-08-04 16:33:48, 38.55488,  -121.45523
Sacramento,2019-08-04 13:15:47, 38.55488,  -121.45517
Sacramento,2019-08-04 10:34:51, 38.55494,  -121.45505
Sacramento,2019-08-04 06:11:19, 38.55446,  -121.45499
Sacramento,2019-08-03 22:18:12, 38.56224,  -121.49417
Sacramento,2019-08-03 22:04:10, 38.57883,  -121.49898
Sacramento,2019-08-03 19:30:19, 38.58217,  -121.50604
Sacramento,2019-08-03 19:16:26, 38.57999,  -121.5059
Sacramento,2019-08-03 16:15:38, 38.58074,  -121.49542
Citrus Heights,2019-08-03 15:51:19, 38.67897,  -121.32069
Citrus Heights,2019-08-03 13:34:48, 38.68218,  -121.26499
Citrus Heights,2019-08-03 05:26:23, 38.68212,  -121.26494
Folsom,2019-08-03 04:22:01, 38.66422,  -121.1839
Folsom,2019-08-03 03:14:23, 38.6507,  -121.12051
Folsom,2019-08-03 01:57:14, 38.65622,  -121.12422
Folsom,2019-08-03 00:59:37, 38.66702,  -121.14437
Folsom,2019-08-03 00:59:19, 38.6679,  -121.14601
Citrus Heights,2019-08-02 22:15:37, 38.68218,  -121.26493
Citrus Heights,2019-08-02 21:58:06, 38.67853,  -121.26244
Citrus Heights,2019-08-02 21:56:12, 38.67836,  -121.27222
Citrus Heights,2019-08-02 21:52:52, 38.6782,  -121.29855
Citrus Heights,2019-08-02 21:49:59, 38.67823,  -121.31032
Citrus Heights,2019-08-02 21:19:27, 38.67856,  -121.26633
Orangevale,2019-08-02 21:18:02, 38.67876,  -121.25105
Folsom,2019-08-02 20:01:33, 38.66997,  -121.16017
Folsom,2019-08-02 19:47:31, 38.67016,  -121.16325
Folsom,2019-08-02 18:02:11, 38.67018,  -121.16963
Citrus Heights,2019-08-02 17:46:16, 38.67893,  -121.26696
Carmichael,2019-08-02 17:25:05, 38.66395,  -121.30857
Citrus Heights,2019-08-02 16:58:59, 38.67951,  -121.26992
Citrus Heights,2019-08-02 15:03:18, 38.68213,  -121.26491
Citrus Heights,2019-08-02 11:19:36, 38.68214,  -121.26495
Citrus Heights,2019-08-02 06:46:53, 38.68201,  -121.26511
